Grade Level,Gender,Have you ever learned how to manage your money in a course?,Thinking about the school text books that you have used in the last 12 months: [Have you had a specific text book on money matters?],Thinking about the school text books that you have used in the last 12 months: [Have you had a text book on some other subject that discusses money matters?],"Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Interest payment”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Compound interest”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Exchange rate”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Depreciation”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Shares/stocks”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Return on investment”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Dividend”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Diversification”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Debit card”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Bank loan”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Pension plan”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Budget”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Wage”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Entrepreneur”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Central bank”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Income tax”]","Thinking about school lessons in the last 12 months, have you heard of, or learnt about, the following terms? [“Credit default swap”]",Have you encountered these types of problems about money matters during the following classes or activities? [During your mathematics class],Have you encountered these types of problems about money matters during the following classes or activities? [During another class],Have you encountered these types of problems about money matters during the following classes or activities? [During a one-off lesson or activity in school time from an outside visitor (not one of your teachers)],Have you encountered these types of problems about money matters during the following classes or activities? [During extra-curricular activity outside of school time],How often have you encountered the following types of tasks or activities in a school lesson in the last 12 months? [Describing the purpose and uses of money],How often have you encountered the following types of tasks or activities in a school lesson in the last 12 months? [Exploring the difference between spending money on needs and wants],How often have you encountered the following types of tasks or activities in a school lesson in the last 12 months? [Exploring ways of planning to pay an expense],How often have you encountered the following types of tasks or activities in a school lesson in the last 12 months? [Discussing the rights of consumers when dealing with financial institutions],How often have you encountered the following types of tasks or activities in a school lesson in the last 12 months? [Discussing the ways in which money invested in the stock market changes value over time],How often have you encountered the following types of tasks or activities in a school lesson in the last 12 months? [Analyzing advertisements to understand how they encourage people to buy things],"Where do you get the information you need about money matters [spending, saving, banking, investment]?
(select all that apply)",How often do you discuss the following matters with your parents [or guardians or relatives]? [Your spending decisions],How often do you discuss the following matters with your parents [or guardians or relatives]? [Your savings decisions],How often do you discuss the following matters with your parents [or guardians or relatives]? [The family budget],How often do you discuss the following matters with your parents [or guardians or relatives]? [Money for things you want to buy],How often do you discuss the following matters with your parents [or guardians or relatives]? [News related to economics or finance],Do you get money from: [An allowance or pocket money for regularly doing chores at home],"Do you get money from: [An allowance or pocket money, WITHOUT having to do any chores]","Do you get money from: [Working a job outside school hours (e.g. a holiday job, part time work)]",Do you get money from: [Working in a family business],Do you get money from: [Occasional informal jobs (e.g. tutoring or gardening)],Do you get money from: [Gifts from friends or relatives],Do you get money from: [Selling things (e.g. at Facebook marketplace)],How would you rate your overall knowledge about financial matters compared with other students in DCHS?,"[Situation 1]: Five siblings are given a gift of 1,000 Php in total. If the siblings have to share the money equally, how much money does each sibling get?

[Answer with number symbols ONLY]","[Situation 1.5]: Following the previous situation, imagine that the siblings have to wait for one year to get the 1,000 Php, and inflation rate is 2%. 

In one year’s time, they will be able to buy:","[Situation 2]: You lend 25 Php to a friend one evening, and he gives you 25 Php back the next day. 

How much interest has your friend paid on this loan?

[Answer with number symbols ONLY]","[Situation 3]: Imagine that someone puts 100 Php into a tax free savings account with a guaranteed interest rate of 2% per year. They don’t make any further payments into this account, and they don’t withdraw any money. 

How much would be in the account at the end of the first year, once the interest payment is made?

[Answer with number symbols ONLY]","[Situation 3.5]: Following the previous question, excluding fees and tax reduction, how much would be in the account at the end of five years instead?

The account would have:",An investment with a high return is likely to be high risk,High inflation means that the cost of living is increasing rapidly,It is less likely that you will lose all of your money if you save it in more than one place ,A digital financial contract requires signature of a paper contract to be considered valid,The personal data that I share publicly online may be used to target me with personalized commercial or financial offers ,Crypto-currencies have the same legal tender as banknotes and coins,"Suppose you had 100 Php in a savings account and the interest rate was 2% per year. After 5 years, how much do you think you would have in the account if you left the money to grow?","Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, how much would you be able to buy with the money in this account?","Do you think the following statement is true or false?
""Buying a single company stock usually provides a safer return than a stock mutual fund.",,,,,,
9,Female,I have never learned how to manage money in a course,I DON'T KNOW,NO,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",I DON’T KNOW,YES,I DON’T HAVE THIS CLASS,I DON’T HAVE THIS CLASS,OFTEN,OFTEN,SOMETIMES,OFTEN,OFTEN,OFTEN,"Parents/guardians or other adult relations, The Internet, Teachers",ONCE OR TWICE A MONTH,ALMOST EVERYDAY,ONCE OR TWICE A WEEK,ALMOST EVERYDAY,ONCE OR TWICE A MONTH,YES,YES,NO,NO,NO,YES,NO,Quite low,200,I don't know,0,102,More than 110 Php,TRUE,FALSE,FALSE,TRUE,TRUE,I DON'T KNOW,More than 102 Php,Less than today,I don't know,,,,,,
8,Male,I have never learned how to manage money in a course,NO,NO,"Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,NO,NO,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER,NEVER,Parents/guardians or other adult relations,NEVER OR HARDLY EVER,NEVER OR HARDLY EVER,NEVER OR HARDLY EVER,NEVER OR HARDLY EVER,NEVER OR HARDLY EVER,YES,NO,NO,NO,NO,YES,NO,Quite low,200,I don't know,0,102,Exactly 110 Php,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Less than 102 Php,Less than today,I don't know,,,,,,
8,Female,In an activity outside school,NO,NO,"Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning",Never heard of it,Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means",I DON’T KNOW,I DON’T KNOW,YES,I DON’T HAVE THIS CLASS,SOMETIMES,SOMETIMES,NEVER,NEVER,NEVER,NEVER,"Parents/guardians or other adult relations, Friends, The Internet",ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NO,YES,NO,NO,NO,YES,YES,Above average,200,Less than what they could buy today,0,-,Impossible to tell from the information given,TRUE,TRUE,I DON'T KNOW,I DON'T KNOW,I DON'T KNOW,I DON'T KNOW,More than 102 Php,Less than today,FALSE,,,,,,
9,Female,At school as part of another subject or course,I DON'T KNOW,I DON'T KNOW,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",YES,YES,I DON’T KNOW,I DON’T KNOW,SOMETIMES,SOMETIMES,SOMETIMES,OFTEN,OFTEN,OFTEN,"Parents/guardians or other adult relations, Friends, The Internet, Teachers",NEVER OR HARDLY EVER,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,NO,YES,NO,NO,NO,YES,NO,Above average,200,It depends on the types of things that they want to buy,0,₱102,Exactly 110 Php,TRUE,TRUE,TRUE,TRUE,TRUE,I DON'T KNOW,More than 102 Php,Less than today,I don't know,,,,,,
9,Female,I have never learned how to manage money in a course,NO,YES,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,I DON’T KNOW,NO,I DON’T KNOW,NO,OFTEN,OFTEN,SOMETIMES,SOMETIMES,NEVER,SOMETIMES,"Parents/guardians or other adult relations, Friends, The Internet",ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A WEEK,NEVER OR HARDLY EVER,NO,YES,NO,NO,NO,YES,YES,Quite low,200,Less than what they could buy today,0,102,Exactly 110 Php,I DON'T KNOW,TRUE,I DON'T KNOW,FALSE,TRUE,I DON'T KNOW,More than 102 Php,Less than today,I don't know,,,,,,
10,Female,I have never learned how to manage money in a course,NO,NO,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",Never heard of it,YES,NO,NO,NO,NEVER,NEVER,NEVER,SOMETIMES,SOMETIMES,SOMETIMES,"Parents/guardians or other adult relations, Teachers",ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A WEEK,NEVER OR HARDLY EVER,NO,YES,NO,NO,NO,YES,NO,Quite low,200,Less than what they could buy today,0,102,Exactly 110 Php,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,More than 102 Php,Exactly the same,TRUE,,,,,,
9,Male,In an activity outside school,NO,I DON'T KNOW,"Learnt about it, and I know what it means",Never heard of it,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,YES,I DON’T KNOW,NO,NO,SOMETIMES,SOMETIMES,NEVER,SOMETIMES,NEVER,SOMETIMES,"Parents/guardians or other adult relations, Friends, The Internet",ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,YES,YES,NO,NO,NO,YES,NO,Quite low,200,Less than what they could buy today,0,102,More than 110 Php,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,More than 102 Php,Less than today,TRUE,,,,,,
9,Female,In an activity outside school,I DON'T KNOW,YES,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means",Never heard of it,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning",Never heard of it,Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,YES,YES,YES,NO,OFTEN,OFTEN,OFTEN,NEVER,SOMETIMES,NEVER,"Parents/guardians or other adult relations, The Internet",ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NO,YES,NO,NO,NO,YES,YES,Quite low,200,More than what they could buy today,0,102,More than 110 Php,FALSE,I DON'T KNOW,FALSE,TRUE,TRUE,FALSE,More than 102 Php,More than today,TRUE,,,,,,
9,Female,At school as part of another subject or course,NO,NO,Never heard of it,Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",Never heard of it,Never heard of it,YES,YES,I DON’T KNOW,I DON’T HAVE THIS CLASS,SOMETIMES,SOMETIMES,SOMETIMES,NEVER,NEVER,NEVER,"Parents/guardians or other adult relations, Friends, Television or radio, The Internet, Teachers",ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A WEEK,NEVER OR HARDLY EVER,YES,YES,NO,NO,NO,YES,NO,Quite low,200,Less than what they could buy today,0,102,Exactly 110 Php,I DON'T KNOW,TRUE,FALSE,I DON'T KNOW,TRUE,I DON'T KNOW,More than 102 Php,I don't know,I don't know,,,,,,
7,Male,At school as part of another subject or course,NO,NO,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",YES,YES,NO,NO,OFTEN,OFTEN,OFTEN,NEVER,SOMETIMES,NEVER,"Parents/guardians or other adult relations, Friends, The Internet",ONCE OR TWICE A WEEK,ONCE OR TWICE A WEEK,ONCE OR TWICE A WEEK,ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,YES,YES,NO,NO,NO,YES,NO,Quite low,200,Less than what they could buy today,0%,PHP 102,More than 110 Php,TRUE,TRUE,FALSE,I DON'T KNOW,TRUE,I DON'T KNOW,More than 102 Php,Less than today,I don't know,,,,,,
9,Male,I have never learned how to manage money in a course,YES,NO,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,I DON’T KNOW,I DON’T KNOW,NO,NO,SOMETIMES,SOMETIMES,NEVER,OFTEN,NEVER,SOMETIMES,"Parents/guardians or other adult relations, The Internet",ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A WEEK,NO,NO,NO,YES,NO,YES,NO,Quite high,200,Less than what they could buy today,0,102,More than 110 Php,TRUE,TRUE,TRUE,FALSE,TRUE,I DON'T KNOW,More than 102 Php,Less than today,I don't know,,,,,,
10,Female,I have never learned how to manage money in a course,NO,NO,"Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",Never heard of it,NO,NO,NO,YES,SOMETIMES,SOMETIMES,OFTEN,SOMETIMES,NEVER,SOMETIMES,"Parents/guardians or other adult relations, Friends",NEVER OR HARDLY EVER,NEVER OR HARDLY EVER,ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,NO,YES,NO,NO,NO,YES,NO,Above average,200,Less than what they could buy today,0,98,More than 110 Php,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,More than 102 Php,More than today,TRUE,,,,,,
9,Female,I have never learned how to manage money in a course,NO,NO,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning",YES,YES,NO,NO,OFTEN,OFTEN,OFTEN,OFTEN,OFTEN,OFTEN,"Parents/guardians or other adult relations, The Internet, Teachers",ONCE OR TWICE A WEEK,ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,ALMOST EVERYDAY,ONCE OR TWICE A MONTH,NO,YES,NO,NO,NO,YES,NO,Quite high,200,Less than what they could buy today,0,102,Exactly 110 Php,I DON'T KNOW,TRUE,TRUE,I DON'T KNOW,TRUE,TRUE,Exactly 102 Php,Less than today,TRUE,,,,,,
9,Male,"At school, in a subject or course specifically about managing your money",I DON'T KNOW,YES,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,YES,YES,I DON’T KNOW,NO,SOMETIMES,SOMETIMES,SOMETIMES,NEVER,NEVER,NEVER,"Parents/guardians or other adult relations, Friends, The Internet, Teachers",ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,NEVER OR HARDLY EVER,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NO,YES,NO,NO,NO,YES,NO,Quite low,200,I don't know,0,102,Exactly 110 Php,TRUE,I DON'T KNOW,I DON'T KNOW,I DON'T KNOW,TRUE,I DON'T KNOW,More than 102 Php,I don't know,I don't know,,,,,,
9,Female,In an activity outside school,NO,YES,"Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",YES,YES,YES,YES,OFTEN,OFTEN,OFTEN,OFTEN,OFTEN,OFTEN,"Parents/guardians or other adult relations, Friends, The Internet, Teachers",ONCE OR TWICE A MONTH,ONCE OR TWICE A WEEK,ALMOST EVERYDAY,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,YES,YES,NO,NO,NO,YES,NO,Above average,200,Less than what they could buy today,0,₱102,More than 110 Php,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,More than 102 Php,More than today,FALSE,,,,,,
10,Female,In an activity outside school,YES,YES,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",YES,YES,I DON’T KNOW,YES,SOMETIMES,SOMETIMES,NEVER,SOMETIMES,NEVER,SOMETIMES,"Parents/guardians or other adult relations, Television or radio, The Internet, Teachers",ONCE OR TWICE A MONTH,ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,NO,YES,NO,NO,NO,YES,NO,Above average,200,The same amount as they could today,0,80,Less than 110 Php,I DON'T KNOW,TRUE,FALSE,I DON'T KNOW,TRUE,I DON'T KNOW,Less than 102 Php,I don't know,I don't know,,,,,,
9,Male,I have never learned how to manage money in a course,I DON'T KNOW,I DON'T KNOW,"Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning",NO,I DON’T KNOW,NO,NO,SOMETIMES,OFTEN,NEVER,OFTEN,NEVER,OFTEN,The Internet,ONCE OR TWICE A WEEK,ONCE OR TWICE A WEEK,ONCE OR TWICE A WEEK,ONCE OR TWICE A WEEK,ALMOST EVERYDAY,NO,YES,NO,NO,NO,YES,NO,Above average,200,Less than what they could buy today,100%,102,More than 110 Php,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,More than 102 Php,Less than today,FALSE,,,,,,
8,Female,In an activity outside school,NO,I DON'T KNOW,"Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,NO,NO,NO,NO,SOMETIMES,SOMETIMES,SOMETIMES,SOMETIMES,SOMETIMES,SOMETIMES,"Parents/guardians or other adult relations, The Internet",ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A WEEK,NEVER OR HARDLY EVER,NO,YES,NO,YES,YES,YES,NO,Above average,200,Less than what they could buy today,0%,₱102,More than 110 Php,TRUE,TRUE,I DON'T KNOW,I DON'T KNOW,TRUE,I DON'T KNOW,More than 102 Php,Less than today,I don't know,,,,,,
9,Female,At school as part of another subject or course,NO,NO,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means",Never heard of it,I DON’T KNOW,YES,NO,NO,OFTEN,OFTEN,NEVER,SOMETIMES,SOMETIMES,SOMETIMES,"Parents/guardians or other adult relations, The Internet, Teachers",NEVER OR HARDLY EVER,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,NO,YES,NO,NO,NO,YES,YES,Quite low,200,More than what they could buy today,0,102,More than 110 Php,I DON'T KNOW,TRUE,TRUE,I DON'T KNOW,TRUE,TRUE,More than 102 Php,Less than today,I don't know,,,,,,
8,Female,I have never learned how to manage money in a course,I DON'T KNOW,I DON'T KNOW,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,"Heard of it, but I don’t recall the meaning",Never heard of it,Never heard of it,Never heard of it,"Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Heard of it, but I don’t recall the meaning","Heard of it, but I don’t recall the meaning",YES,NO,YES,NO,SOMETIMES,OFTEN,NEVER,NEVER,SOMETIMES,OFTEN,"Parents/guardians or other adult relations, The Internet",ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,YES,YES,NO,NO,NO,YES,NO,Quite low,200,I don't know,🤷🏻‍♀️,🤷🏻‍♀️,Impossible to tell from the information given,FALSE,I DON'T KNOW,FALSE,I DON'T KNOW,TRUE,I DON'T KNOW,I don't know,I don't know,I don't know,,,,,,
10,Male,I have never learned how to manage money in a course,NO,NO,Never heard of it,"Heard of it, but I don’t recall the meaning","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",Never heard of it,"Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means","Learnt about it, and I know what it means",YES,I DON’T KNOW,I DON’T HAVE THIS CLASS,I DON’T KNOW,SOMETIMES,OFTEN,OFTEN,NEVER,NEVER,SOMETIMES,"Parents/guardians or other adult relations, Friends, The Internet",ONCE OR TWICE A WEEK,ONCE OR TWICE A MONTH,ALMOST EVERYDAY,ONCE OR TWICE A MONTH,NEVER OR HARDLY EVER,YES,YES,NO,NO,YES,YES,NO,Above average,200,Less than what they could buy today,0,200,More than 110 Php,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,More than 102 Php,Less than today,TRUE,,,,,,
